Date,Close
7/18/2019 16:00:00,132.07
7/19/2019 16:00:00,130.31
7/22/2019 16:00:00,128.64
7/23/2019 16:00:00,128.84
7/24/2019 16:00:00,129.78
7/25/2019 16:00:00,131.12
7/26/2019 16:00:00,130.73
7/29/2019 16:00:00,133.02
7/30/2019 16:00:00,132.08
7/31/2019 16:00:00,130.22
8/1/2019 16:00:00,130.29
8/2/2019 16:00:00,131.07
8/5/2019 16:00:00,130.16
8/6/2019 16:00:00,130.77
8/7/2019 16:00:00,130.21
8/8/2019 16:00:00,131.68
8/9/2019 16:00:00,132.04
8/12/2019 16:00:00,131.93
8/13/2019 16:00:00,133.42
8/14/2019 16:00:00,130.26
8/15/2019 16:00:00,130.54
8/16/2019 16:00:00,131.36
8/19/2019 16:00:00,132.25
8/20/2019 16:00:00,130.6
8/21/2019 16:00:00,131.53
8/22/2019 16:00:00,131.27
8/23/2019 16:00:00,127.73
8/26/2019 16:00:00,127.8
8/27/2019 16:00:00,129.64
8/28/2019 16:00:00,128.68
8/29/2019 16:00:00,128.24
8/30/2019 16:00:00,128.36
9/3/2019 16:00:00,128.74
9/4/2019 16:00:00,128.86
9/5/2019 16:00:00,128.58
9/6/2019 16:00:00,128.21
9/9/2019 16:00:00,126.95
9/10/2019 16:00:00,129.55
9/11/2019 16:00:00,131.17
9/12/2019 16:00:00,130.43
9/13/2019 16:00:00,130.78
9/16/2019 16:00:00,129.54
9/17/2019 16:00:00,129.67
9/18/2019 16:00:00,130.41
9/19/2019 16:00:00,130.11
9/20/2019 16:00:00,131.65
9/23/2019 16:00:00,131.74
9/24/2019 16:00:00,131.55
9/25/2019 16:00:00,130.99
9/26/2019 16:00:00,128.85
9/27/2019 16:00:00,128.6
9/30/2019 16:00:00,129.38
10/1/2019 16:00:00,129.99
10/2/2019 16:00:00,132
10/3/2019 16:00:00,131.19
10/4/2019 16:00:00,133.66
10/7/2019 16:00:00,133.16
10/8/2019 16:00:00,131.84
10/9/2019 16:00:00,129.22
10/10/2019 16:00:00,129.06
10/11/2019 16:00:00,131.33
10/14/2019 16:00:00,130.72
10/15/2019 16:00:00,132.84
10/16/2019 16:00:00,135.17
10/17/2019 16:00:00,136.17
10/18/2019 16:00:00,127.7
10/21/2019 16:00:00,128.02
10/22/2019 16:00:00,129.2
10/23/2019 16:00:00,129.9
10/24/2019 16:00:00,127.5
10/25/2019 16:00:00,128.35
10/28/2019 16:00:00,129.18
10/29/2019 16:00:00,129.12
10/30/2019 16:00:00,132.84
10/31/2019 16:00:00,132.04
11/1/2019 16:00:00,131.2
11/4/2019 16:00:00,130.23
11/5/2019 16:00:00,130.42
11/6/2019 16:00:00,130.96
11/7/2019 16:00:00,131.43
11/8/2019 16:00:00,133
11/11/2019 16:00:00,131.98
11/12/2019 16:00:00,131.35
