Date,Close
12/24/2019 13:00:00,54.99
12/26/2019 16:00:00,54.85
12/27/2019 16:00:00,55.28
12/30/2019 16:00:00,55
12/31/2019 16:00:00,55.08
1/2/2020 16:00:00,54.33
1/3/2020 16:00:00,54.24
1/6/2020 16:00:00,54.15
1/7/2020 16:00:00,53.92
1/8/2020 16:00:00,54.05
1/9/2020 16:00:00,54.19
1/10/2020 16:00:00,54.25
1/13/2020 16:00:00,54.59
1/14/2020 16:00:00,54.19
1/15/2020 16:00:00,54.74
1/16/2020 16:00:00,55.19
1/17/2020 16:00:00,55.16
1/21/2020 16:00:00,55.54
1/22/2020 16:00:00,55.46
1/23/2020 16:00:00,55.44
1/24/2020 16:00:00,55.09
1/27/2020 16:00:00,54.69
1/28/2020 16:00:00,54.85
1/29/2020 16:00:00,54.56
1/30/2020 16:00:00,58.8
1/31/2020 16:00:00,57.38
2/3/2020 16:00:00,57.55
2/4/2020 16:00:00,57.43
2/5/2020 16:00:00,57.92
2/6/2020 16:00:00,58.42
2/7/2020 16:00:00,58.66
2/10/2020 16:00:00,58.97
2/11/2020 16:00:00,58.87
2/12/2020 16:00:00,58.95
2/13/2020 16:00:00,59.03
2/14/2020 16:00:00,59.68
2/18/2020 16:00:00,59.66
2/19/2020 16:00:00,59.3
2/20/2020 16:00:00,59.04
2/21/2020 16:00:00,58.75
2/24/2020 16:00:00,57.74
2/25/2020 16:00:00,57.02
2/26/2020 16:00:00,56.86
2/27/2020 16:00:00,54.46
2/28/2020 16:00:00,52.8
3/2/2020 16:00:00,55.6
3/3/2020 16:00:00,54.79
3/4/2020 16:00:00,58.01
3/5/2020 16:00:00,56.86
3/6/2020 16:00:00,55.66
3/9/2020 16:00:00,53.94
3/10/2020 16:00:00,54.91
3/11/2020 16:00:00,52.34
3/12/2020 16:00:00,47.51
3/13/2020 16:00:00,50.92
3/16/2020 16:00:00,45.1
3/17/2020 16:00:00,48.82
3/18/2020 16:00:00,46.55
3/19/2020 16:00:00,45.47
3/20/2020 16:00:00,43.32
3/23/2020 16:00:00,41.93
3/24/2020 16:00:00,46.66
3/25/2020 16:00:00,46.11
3/26/2020 16:00:00,48.9
3/27/2020 16:00:00,47.89
3/30/2020 16:00:00,51.13
3/31/2020 16:00:00,50.08
4/1/2020 16:00:00,48.68
4/2/2020 16:00:00,50.38
4/3/2020 16:00:00,50.79
4/6/2020 16:00:00,52.03
4/7/2020 16:00:00,51.8
4/8/2020 16:00:00,51.79
4/9/2020 16:00:00,52.34
4/13/2020 16:00:00,52.02
4/14/2020 16:00:00,54.51
4/15/2020 16:00:00,53.71
4/16/2020 16:00:00,53.43
4/17/2020 16:00:00,53.48
4/20/2020 16:00:00,53.49
4/21/2020 16:00:00,51.08
4/22/2020 16:00:00,52.22
4/23/2020 16:00:00,51.33
4/24/2020 16:00:00,51.41
4/27/2020 16:00:00,51.48
4/28/2020 16:00:00,51.17
4/29/2020 16:00:00,51.05
4/30/2020 16:00:00,51.44
5/1/2020 16:00:00,50.7
5/4/2020 16:00:00,50.06
5/5/2020 16:00:00,50.32
5/6/2020 16:00:00,50.14
5/7/2020 16:00:00,50.16
5/8/2020 16:00:00,50.9
5/11/2020 16:00:00,50.79
5/12/2020 16:00:00,50.4
5/13/2020 16:00:00,49.56
5/14/2020 16:00:00,49.52
5/15/2020 16:00:00,49.96
5/18/2020 16:00:00,50.97
5/19/2020 16:00:00,49.89
5/20/2020 16:00:00,49.75
5/21/2020 16:00:00,49.28
5/22/2020 16:00:00,49.7
5/26/2020 16:00:00,49.59
5/27/2020 16:00:00,50.35
5/28/2020 16:00:00,51.41
5/29/2020 16:00:00,52.12
6/1/2020 16:00:00,52.25
6/2/2020 16:00:00,52.22
6/3/2020 16:00:00,52.09
6/4/2020 16:00:00,51.29
6/5/2020 16:00:00,52.53
6/8/2020 16:00:00,53.61
6/9/2020 16:00:00,52.95
6/10/2020 16:00:00,53.11
6/11/2020 16:00:00,50.53
6/12/2020 16:00:00,50.73
6/15/2020 16:00:00,51.22
6/16/2020 16:00:00,52.58
6/17/2020 16:00:00,52.71
6/18/2020 16:00:00,53.09
6/19/2020 16:00:00,52.56
6/22/2020 16:00:00,52.35
6/23/2020 16:00:00,51.92
6/24/2020 16:00:00,50.64
6/25/2020 16:00:00,50.83
6/26/2020 16:00:00,50.08
6/29/2020 16:00:00,50.58
6/30/2020 16:00:00,51.13
7/1/2020 16:00:00,51.08
7/2/2020 16:00:00,51.49
7/6/2020 16:00:00,51.62
7/7/2020 16:00:00,51.5
7/8/2020 16:00:00,51.24
7/9/2020 16:00:00,50.26
7/10/2020 16:00:00,51.44
7/13/2020 16:00:00,51.65
7/14/2020 16:00:00,52.85
7/15/2020 16:00:00,52.57
7/16/2020 16:00:00,53.04
7/17/2020 16:00:00,54.07
